Area_sqft,Bedrooms,Bathrooms,Year_Built,Property_Type,Parking_Spaces,Furnishing_Status,Floor_Number,Distance_to_City_Center_km,Balcony_Count,Lift_Availability,Direction_Facing,Banjara Hills,Gachibowli,HITEC City,Jubilee Hills,Kokapet,Kompally,Kondapur,Kukatpally,LB Nagar,Madhapur,Manikonda,Medchal,Mehdipatnam,Miyapur,Moinabad,Nallagandla,Narsingi,Secunderabad,Uppal,Price_INR
893,4,3,2016,1,2,1,18,39.03,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5450507
1826,4,4,2017,1,1,0.5,19,10.62,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10125899
2092,3,2,2022,1,1,0,7,38.21,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10239651
2193,3,2,2020,1,1,0,6,33.93,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9281421
3123,3,3,2018,1,2,0.5,21,13.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18313807
1058,3,4,2018,1,1,0.5,4,22.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15475915
4862,5,4,2019,1,2,1,8,13.85,3,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57188364
949,2,1,2014,0.5,1,0.5,0,28.27,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12562631
1042,1,2,2019,1,1,1,3,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8480355
4750,4,2,2019,0,1,0.5,2,18.92,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83307305
607,2,3,2018,1,2,0,10,28.89,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8585636
2897,4,2,2023,0.5,1,0,0,16.95,2,0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32015923
4590,2,1,2022,1,1,0.5,17,27.73,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26105690
2283,2,1,2023,0,1,0,2,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24100259
3286,3,2,2023,1,2,0,21,16.27,3,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76030520
877,1,1,2018,1,1,0.5,18,13.19,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828201
1161,3,2,2022,0,1,1,1,39.58,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15646773
589,2,1,2023,1,1,1,8,20.44,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5948246
1155,3,4,2020,1,1,0,9,9.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7402309
1846,3,2,2016,0.5,1,0.5,0,22.9,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52799786
2063,2,2,2022,1,2,0.5,5,19.03,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12213913
2235,2,3,2023,0.5,2,0,0,31.27,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18862020
4628,5,4,2020,0.5,1,0.5,0,37.46,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33986228
4550,5,3,2017,0,1,0,3,4.87,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34416810
4460,5,4,2022,1,1,1,17,39.26,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54526971
4012,3,3,2019,1,1,0,19,7.01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25537831
2089,2,3,2022,1,2,0,18,11.3,1,1,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19471038
1716,5,4,2017,1,2,0,22,31.13,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11808810
3586,1,1,2023,1,1,0,3,6.64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32011735
4420,4,3,2015,1,1,1,3,32.79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30347510
4754,4,2,2022,1,2,1,16,27.1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123037579
1545,4,3,2023,1,2,1,12,32.31,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25428995
4794,2,3,2017,0,1,0.5,2,22.76,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30256218
960,1,1,2015,1,1,0.5,20,39.37,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20363360
2312,1,1,2020,1,1,0.5,20,23.92,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32311671
2264,4,3,2020,1,1,0.5,3,16.12,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25220131
696,3,2,2018,1,1,1,6,38.67,2,1,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8999686
2809,4,2,2018,0.5,2,1,0,3.41,1,0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52335733
3036,2,1,2021,0,0,1,1,20.83,0,0,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96814957
1861,4,3,2019,0.5,2,1,0,25.47,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28529584
4692,4,4,2014,1,2,0,6,14.14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27882854
2668,1,1,2017,1,1,1,21,4.13,1,1,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24734738
1394,4,2,2014,0,1,1,3,16.7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13116655
407,1,2,2018,0.5,2,0,0,32.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258597
2991,5,4,2018,0.5,1,0,0,23.06,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90707730
2915,3,2,2017,0.5,2,1,0,30.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45784175
4815,2,1,2022,1,1,0,23,28.85,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27611247
1817,2,1,2021,0.5,1,0,0,11.82,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22585373
2716,1,2,2023,1,2,0.5,11,10.51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11966293
4332,2,1,2016,1,2,1,24,31.74,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53514571
1687,3,2,2018,1,2,1,5,7.22,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19720499
3244,5,4,2019,1,2,0,4,22.83,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64226872
1518,1,1,2018,1,1,0.5,12,38.28,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10866705
952,3,3,2021,0,2,0.5,0,21.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9739802
1060,3,2,2018,1,1,0,14,32.36,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13217454
1115,1,1,2021,1,1,0.5,18,10.62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7785373
3985,4,4,2023,1,2,0.5,7,2.79,3,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35008846
4161,2,2,2023,1,2,0,10,14.26,2,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17058567
2929,3,4,2016,0.5,1,1,0,23.21,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52633706
4370,3,2,2018,0,2,0.5,0,25.78,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26514389
3807,5,4,2017,1,1,0.5,11,21.68,2,1,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19851528
1858,1,1,2019,1,2,0,15,17.6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14561765
3667,4,4,2016,1,2,0,7,39.42,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21126156
1254,3,3,2023,1,1,1,13,27.7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10803551
3937,1,1,2017,1,1,1,6,38.18,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56948701
2297,3,4,2017,1,2,0.5,17,7.47,2,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55611541
672,3,2,2018,1,1,0.5,21,39.98,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13911778
4487,5,3,2019,1,2,0.5,12,28.27,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46809502
1672,2,3,2015,1,2,1,12,38.89,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9215240
4774,4,2,2023,0,0,1,3,24.44,2,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76126102
4419,3,2,2021,1,2,0,23,6.58,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49830247
1215,2,3,2017,0,0,0.5,0,14.25,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9887836
4771,5,4,2020,0,0,0.5,3,2.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44418190
1322,2,2,2020,0.5,2,0.5,0,6.48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11172094
1664,3,2,2023,0.5,1,0.5,0,39.94,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17245542
4124,3,2,2015,1,2,1,13,36.68,3,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39529056
3187,4,4,2020,1,2,0.5,8,36.12,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24717321
3122,1,1,2014,0,1,1,3,0.58,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49683509
4623,4,3,2015,1,1,1,24,18.3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46210795
2950,5,4,2018,1,1,0.5,4,31.39,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16729831
3349,4,3,2021,1,2,0.5,12,9.45,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21615009
2073,1,1,2020,0.5,1,0,0,17.09,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11462582
4987,3,4,2016,1,1,0.5,7,8.59,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41407080
3492,4,3,2023,1,1,0.5,18,27.86,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33370479
3238,2,2,2022,0.5,2,0,0,28.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29280580
2066,4,3,2018,1,1,0,20,11.67,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25536702
4911,4,4,2016,1,1,1,8,19.35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117708081
2595,1,1,2020,1,2,1,9,18.34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31082585
1784,5,4,2017,1,1,0.5,8,31.23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12578921
4803,5,4,2014,1,1,0.5,11,27.17,1,1,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28658685
4354,3,3,2018,1,2,0.5,11,3.19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22829979
3299,1,1,2021,0.5,2,1,0,6.47,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44323120
460,1,2,2017,0.5,1,0.5,0,33.68,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3696405
4347,5,4,2020,1,1,0,17,38.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54702138
2690,1,1,2021,0,1,0,1,25.64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33565665
872,2,1,2022,0,1,1,0,14.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10342196
1358,2,3,2022,1,1,0.5,6,9.23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9396919
932,3,4,2018,0.5,1,0.5,0,29.87,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14573966
893,2,2,2019,1,2,0.5,13,25.72,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5968411
481,1,1,2020,0.5,1,0.5,0,36.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7892085
3370,3,2,2023,1,2,0.5,20,36.17,2,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68110695
411,2,2,2015,1,1,0,12,12.63,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3116117
4944,4,3,2022,1,2,0.5,16,32.22,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60949240
1161,2,3,2014,1,1,0.5,7,10.52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8545650
3585,4,2,2019,1,2,0.5,16,31.39,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45512762
425,1,1,2019,1,2,0,12,7.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3647376
2206,4,2,2020,1,2,0.5,21,14.23,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28845053
4557,4,4,2015,0.5,1,1,0,3.89,1,0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76027966
4724,4,2,2019,0.5,1,0.5,0,12.18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62292123
4059,4,4,2019,0,1,0.5,1,13.07,2,0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23069008
1925,2,2,2022,1,1,1,12,26.91,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11457339
1160,4,3,2021,1,1,1,19,28.75,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7563349
994,2,1,2018,0.5,2,1,0,23.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17605598
1455,4,2,2020,0,1,1,2,30.92,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12991194
2254,5,3,2020,1,1,1,23,18.34,3,1,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29502010
3483,3,2,2018,0.5,1,0,0,25.3,3,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23713431
4316,2,1,2020,1,1,1,21,14.69,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24711946
4075,2,3,2016,1,2,1,16,21.09,1,1,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57296017
2448,1,1,2020,1,2,0,5,6.07,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11239518
1858,5,3,2019,0.5,1,0,0,24.63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15990616
1619,1,1,2019,1,1,0.5,23,8.6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8811538
4628,5,4,2015,0,0,0.5,1,18.7,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56143134
4581,5,4,2015,1,1,1,5,26.79,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42449243
1899,4,3,2020,0,1,0,1,17.4,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15024800
2230,1,1,2014,0,2,0,2,9.31,0,1,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26390088
3795,3,2,2022,0,1,0.5,1,26.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29903814
1603,5,3,2016,0.5,2,0.5,0,34.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14114471
4670,5,4,2019,0,1,0.5,0,20.27,2,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37969018
3210,2,2,2016,1,2,1,6,22.53,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25140788
3492,4,2,2022,0,1,0.5,0,15.94,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63802405
3444,3,2,2023,1,2,0.5,15,23.54,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38909044
3914,5,3,2020,0.5,1,1,0,20.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89925971
2198,2,2,2014,1,2,0.5,15,29.99,2,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20348118
2975,1,1,2017,1,1,0,22,9.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20789270
544,1,2,2018,1,1,0.5,16,19.71,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6413926
4326,2,3,2020,0.5,1,1,0,12.99,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38568606
1777,1,1,2020,1,1,0,17,4.23,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13770340
3546,4,2,2018,1,1,0.5,6,15.77,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28078418
2225,1,1,2014,1,2,0.5,22,38.15,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14894466
1193,3,3,2018,1,1,0.5,8,18.69,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6963012
2001,3,3,2018,0,1,1,2,22.05,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14936318
4814,4,2,2017,1,2,0.5,15,29.82,1,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110516523
1510,3,3,2019,0,2,0.5,2,39.4,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8918850
4453,3,3,2021,1,2,0,23,16.77,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24837747
4337,3,2,2023,0,1,0.5,3,20.95,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54334987
4363,4,4,2018,0.5,1,0,0,38.76,3,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55525647
1182,1,1,2021,1,2,0.5,23,17.44,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6521778
1516,2,1,2018,1,2,0.5,13,31.72,1,1,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21352926
2150,3,2,2016,0,1,0,2,18.03,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22061370
2976,5,3,2021,1,1,0.5,5,9.49,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29092568
4427,3,3,2017,0.5,2,1,0,37.48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73961266
3736,5,3,2016,1,2,1,3,28.63,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88850959
4787,2,1,2016,1,1,0,21,34.61,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37745378
1887,2,3,2019,1,1,0,20,5.09,2,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13409530
4275,2,3,2021,0,2,0.5,3,28.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36412825
4031,3,3,2023,0.5,2,0.5,0,25.8,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28143635
4592,3,4,2018,1,2,0.5,14,19.62,1,1,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27127097
4358,5,3,2014,0,1,0.5,0,6.11,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69217696
3797,2,1,2014,1,1,0,19,16.88,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24824600
473,2,1,2016,0.5,1,0,0,24.9,2,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4822945
1759,5,4,2019,1,1,0.5,10,27.26,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25760999
1491,3,3,2015,0.5,2,0,0,5.12,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10533321
2341,3,2,2014,1,1,1,12,18.03,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13190629
3548,5,3,2020,1,1,0.5,18,17.31,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36518566
4703,4,4,2015,1,1,1,13,31.56,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47211420
1644,3,4,2021,1,2,0,22,2.13,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19867296
1685,5,3,2015,1,2,0,10,31.53,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10215624
4905,5,3,2014,0.5,1,0.5,0,31.45,3,0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69675643
3436,2,2,2023,1,2,0,5,28.04,1,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16630664
1170,3,4,2015,1,1,0.5,15,36.04,2,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7122252
2243,1,1,2015,1,1,0.5,10,18.87,1,1,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23226825
473,2,2,2020,1,1,0.5,18,4.3,1,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656966
2060,2,2,2014,0.5,1,0.5,0,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20080161
4749,3,3,2016,0.5,2,1,0,24.64,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74544303
1219,4,2,2018,0.5,2,1,0,13.25,3,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18742238
4218,3,3,2020,0.5,2,0,0,25.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34907839
731,1,1,2019,0.5,1,0,0,2.22,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4631377
1821,2,3,2021,1,2,0,13,3.28,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12542776
4055,2,2,2014,1,2,0,8,0.92,0,1,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40547474
2091,5,3,2020,0.5,1,0,0,39.05,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18174318
4950,4,4,2022,1,1,0,14,10.83,2,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46646838
4808,4,4,2020,0,1,1,3,31.92,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134039359
627,2,2,2019,0,2,0,2,35.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6239916
3281,1,2,2022,1,1,0,19,6.73,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15877655
3265,4,2,2017,1,2,0,12,8.37,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21892224
2975,2,3,2023,1,2,0.5,23,15.6,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16088471
4922,4,3,2019,0.5,1,1,0,20.41,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44092528
864,3,4,2019,0.5,1,0,0,21.62,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5632544
677,3,3,2023,1,2,0.5,5,15.73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5354062
4514,4,2,2016,0.5,2,0.5,0,23.66,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56640963
465,2,1,2020,1,1,0.5,11,29.58,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5584475
4662,3,2,2014,1,2,0,22,28.15,2,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31307695
